Id,Overall Qual,Gr Liv Area,Year Built,BsmtFin SF 1,Garage Area,Lot Area,SalePrice
2186,4,948,1954,492.0,248.0,10215,111000
2025,5,1316,1926,0.0,576.0,8550,90000
1916,6,2380,1965,187.0,596.0,18450,129000
1542,6,1640,1954,728.0,924.0,14778,224000
1163,6,1200,2005,390.0,480.0,3180,165000
205,6,1324,1920,0.0,180.0,3068,122000
2261,8,1564,2006,583.0,502.0,8298,267300
423,9,3140,2008,0.0,820.0,13518,485000
2687,6,2486,1962,0.0,576.0,33120,220000
1436,6,1771,1997,688.0,600.0,13142,215700
444,8,1836,2004,1039.0,862.0,11362,280000
1067,8,1575,2003,1149.0,732.0,10845,284000
2290,4,630,1970,131.0,0.0,1936,84500
168,6,1395,1963,717.0,440.0,9760,192000
2643,7,1004,1930,0.0,200.0,3960,105000
2802,7,1836,2004,24.0,484.0,9100,216837
1224,5,1496,1960,658.0,450.0,9600,141500
1382,5,894,1967,702.0,450.0,9764,130000
853,5,1040,1978,616.0,0.0,8430,124000
2237,5,1828,1923,548.0,0.0,9060,150909
2585,5,1008,1952,658.0,280.0,12778,139500
2193,4,864,1955,682.0,528.0,8172,79275
2262,8,1484,2006,428.0,472.0,9037,265900
1528,6,790,1930,384.0,160.0,6292,91000
370,5,1934,1977,400.0,567.0,11900,185000
2629,5,1150,1959,179.0,300.0,7945,141000
1703,8,2152,2007,0.0,728.0,16659,260116
793,4,672,1941,344.0,234.0,9340,113000
1429,8,1511,1995,770.0,811.0,11454,225000
648,5,793,1945,700.0,240.0,8480,113000
279,6,1096,1975,528.0,352.0,6305,125200
1705,8,2100,2007,778.0,786.0,9709,319500
1257,5,1558,1945,580.0,288.0,10930,140000
2894,6,1650,1958,909.0,518.0,50102,250764
1062,8,2088,2007,40.0,656.0,8899,250000
1729,6,1536,2005,0.0,400.0,10237,176000
1925,6,1721,1957,668.0,464.0,9736,174850
415,6,1548,1978,320.0,440.0,2364,147000
78,6,918,1979,0.0,264.0,7892,99500
428,9,2690,2009,986.0,864.0,12350,398800
1756,6,1647,1999,0.0,460.0,7917,175000
1280,5,825,1954,0.0,350.0,7200,109500
1928,6,1657,1970,1237.0,484.0,12155,163500
2671,4,788,1941,266.0,0.0,7446,100000
2501,8,2826,1992,1118.0,888.0,11025,334000
225,5,864,1968,775.0,280.0,7832,137250
2317,7,2462,2005,57.0,576.0,19378,320000
160,5,1287,1959,72.0,576.0,9830,162000
100,7,1478,2009,578.0,484.0,4403,222000
482,7,1342,2003,494.0,393.0,8174,178000
177,5,804,1940,510.0,240.0,7200,119000
1971,5,1812,1962,540.0,264.0,7590,169500
484,7,2256,2000,300.0,554.0,8795,236000
1561,8,1648,2007,1476.0,525.0,3843,294464
992,6,2112,1969,500.0,576.0,11075,206900
73,7,2084,2004,656.0,618.0,10142,233000
2646,6,1032,1924,143.0,280.0,7741,108000
994,6,1470,1995,476.0,420.0,8139,165000
2138,5,1040,1977,539.0,748.0,8982,134900
2013,5,884,1939,0.0,240.0,6120,113000
2126,5,1097,1996,549.0,242.0,16561,147900
898,5,864,1922,0.0,0.0,4060,99900
1048,6,1456,1975,286.0,460.0,2308,143000
2676,6,1176,1934,0.0,528.0,6240,114500
2498,5,941,1967,659.0,288.0,8789,129200
1560,8,1652,2008,1480.0,482.0,5587,392500
296,7,2340,1941,275.0,252.0,9042,266500
354,7,1382,1998,189.0,396.0,8923,177500
970,5,1008,1968,532.0,384.0,12518,139500
884,6,1396,2007,0.0,440.0,11069,170000
1894,6,2154,1964,414.0,539.0,8800,224500
450,8,2400,2003,0.0,730.0,13262,290000
2031,7,1818,1931,224.0,240.0,7758,169500
949,7,1710,2004,0.0,550.0,12118,240000
1907,5,1150,1955,368.0,288.0,9600,144000
1906,6,1977,1964,442.0,540.0,9500,165000
549,6,1332,1990,0.0,542.0,7175,145000
243,5,1298,1964,0.0,504.0,11200,114000
1697,8,1973,2006,0.0,895.0,14226,395000
2365,6,1092,1973,0.0,440.0,2760,105500
310,8,1916,1998,615.0,741.0,11050,254900
1961,5,1238,1950,432.0,357.0,7200,102000
849,7,1840,2001,666.0,622.0,12420,230000
2018,5,1513,1920,0.0,180.0,6120,137500
1328,5,1143,1928,406.0,288.0,7111,138000
801,6,1338,1983,70.0,576.0,19255,156500
400,4,864,1970,191.0,463.0,8120,124500
1650,7,1969,1977,0.0,534.0,11952,190000
1084,7,1266,2007,0.0,388.0,3182,159895
1522,5,2601,1921,0.0,621.0,9842,189000
2496,5,912,1964,644.0,0.0,8020,124000
220,5,1392,1957,1302.0,528.0,11341,121500
1254,5,1824,1957,0.0,484.0,12436,146000
1443,7,1823,2000,663.0,626.0,12192,235000
2885,8,1646,2004,1564.0,525.0,3842,300000
2920,4,1092,1970,0.0,0.0,1936,90500
1197,5,1728,1965,231.0,576.0,13101,142600
848,7,1573,2002,788.0,544.0,9808,227000
926,7,2480,1940,246.0,400.0,8145,205000
2158,8,1341,1999,915.0,482.0,17227,246900
1555,4,1361,1895,0.0,185.0,5280,89000
278,4,1120,1948,0.0,480.0,11792,64000
2522,8,1226,1978,652.0,484.0,3876,170000
434,9,2822,2008,0.0,1020.0,13891,582933
2683,6,1103,1925,397.0,440.0,6000,110500
2173,6,1179,1960,0.0,622.0,8240,110000
894,5,698,1947,0.0,0.0,9405,118000
1066,7,2046,2003,866.0,871.0,10625,284000
1261,6,1716,1962,319.0,490.0,9247,171000
537,7,1812,2004,0.0,478.0,10628,193000
2301,5,1178,1976,1090.0,502.0,11000,135000
2854,7,1636,1919,0.0,288.0,9399,167000
2649,4,864,1950,0.0,528.0,7200,105000
2776,7,1588,1999,1162.0,472.0,10264,214000
2403,8,1914,2004,994.0,746.0,13215,279000
2355,6,1875,1975,548.0,485.0,10530,184500
1983,3,1183,1948,331.0,308.0,6000,120000
547,6,1730,1992,52.0,528.0,7703,171500
1842,7,1250,2006,0.0,528.0,4251,164700
2748,6,2559,1989,549.0,506.0,12128,209000
2425,7,1548,2004,1059.0,388.0,3072,225000
2837,5,1184,1910,0.0,0.0,8410,81000
2456,8,1670,2006,1562.0,928.0,15218,336820
2114,7,2062,1988,1065.0,454.0,14364,277000
1890,5,894,1960,0.0,312.0,8680,117600
621,6,1668,1950,120.0,271.0,9600,140000
1427,9,1766,2008,1153.0,874.0,11778,395039
1728,6,1496,2007,0.0,572.0,15810,181755
2472,7,1400,2005,0.0,612.0,11024,186800
610,5,2140,1965,388.0,549.0,8970,177500
1950,4,968,1927,0.0,216.0,10800,64500
94,7,1488,2004,1298.0,506.0,4835,260000
1745,7,1266,2007,0.0,388.0,3710,185485
744,5,875,1931,209.0,180.0,6120,105000
1859,6,1855,1976,0.0,512.0,9600,187000
2343,7,1621,1984,213.0,440.0,14145,202500
1713,7,1614,2005,1178.0,878.0,9926,245700
1816,6,1266,1980,0.0,283.0,8012,128000
2390,8,2098,2005,0.0,878.0,10240,275500
364,7,1983,1999,694.0,490.0,10762,225000
684,5,1183,1959,433.0,288.0,8000,138000
32,6,1092,1971,0.0,264.0,1680,88000
1698,9,2643,2006,0.0,694.0,13693,380000
1129,8,1660,2007,0.0,660.0,10625,256000
165,5,900,1951,234.0,576.0,7200,134800
935,6,1229,1980,0.0,462.0,1612,121000
1802,7,1761,2007,0.0,578.0,10207,227875
250,8,1694,2008,0.0,776.0,10475,245350
2668,5,1248,1920,0.0,0.0,5976,93500
236,5,835,1920,108.0,366.0,10625,83000
2117,6,1953,1992,985.0,501.0,53107,240000
2029,5,1173,1901,0.0,240.0,5680,113000
636,6,1215,1958,585.0,297.0,12400,155000
1155,6,912,1961,832.0,288.0,6768,142000
739,6,904,1926,0.0,180.0,6000,119000
1608,6,1750,1940,660.0,423.0,12508,160000
1087,6,1593,2004,759.0,398.0,7415,193000
1774,8,2202,1992,335.0,517.0,11762,263000
2816,7,1310,2005,24.0,400.0,8767,164990
2194,4,948,1954,732.0,280.0,8190,119000
523,8,1448,2006,24.0,692.0,7500,238500
2767,7,1533,1975,655.0,576.0,70761,280000
1837,8,1565,2006,60.0,476.0,3784,193800
2284,5,1060,1976,840.0,572.0,4224,129900
1434,5,990,1994,686.0,672.0,9245,145000
2794,8,1787,2001,0.0,748.0,14781,275000
2625,3,1040,1950,0.0,400.0,8544,81400
794,5,1089,1954,173.0,252.0,7440,125000
708,4,861,1920,0.0,288.0,7404,80000
286,5,1296,1924,133.0,260.0,4853,104000
62,7,1720,1996,919.0,527.0,10593,260400
1647,7,1479,1981,321.0,484.0,12090,176000
2054,5,1040,1966,249.0,264.0,11677,123000
1102,9,2172,2000,0.0,687.0,11000,291000
654,6,972,1948,680.0,240.0,8000,132000
1089,6,1456,2005,0.0,400.0,8029,176000
604,5,1728,1956,625.0,576.0,13495,177625
2838,5,1221,1924,392.0,392.0,9738,104900
2777,7,1749,1999,500.0,515.0,9272,196000
1723,9,1577,2005,848.0,564.0,7841,280000
349,7,1474,1995,0.0,400.0,8530,168500
2313,6,1671,1995,0.0,423.0,13041,170000
2279,3,2034,1953,0.0,1041.0,43500,130000
1346,7,2009,1939,300.0,400.0,6240,150000
2770,5,1100,1996,0.0,462.0,13015,145000
2923,5,1728,1976,1606.0,560.0,9297,188000
1619,6,1600,1997,0.0,460.0,8773,169000
2178,5,1125,2006,0.0,430.0,8536,155000
1160,7,1391,2004,16.0,530.0,4282,196000
1755,7,1995,2002,574.0,435.0,8740,219500
2412,6,1456,2005,0.0,390.0,10237,170440
889,6,1426,1977,535.0,440.0,7950,159500
2181,10,5095,2008,4010.0,1154.0,39290,183850
1186,7,1682,1970,0.0,530.0,10400,174000
1613,7,1277,1970,778.0,526.0,10628,167000
411,6,1456,1976,566.0,440.0,2280,148500
810,5,2228,1979,0.0,720.0,7018,147983
548,6,1217,1980,0.0,288.0,10762,120000
2179,5,1090,2005,980.0,450.0,7024,157000
2746,5,1456,1948,0.0,280.0,7585,91500
1486,5,796,1910,0.0,0.0,8777,85000
2168,5,1214,1965,698.0,461.0,9170,140000
2061,5,955,1966,763.0,386.0,7742,127000
1131,6,1728,2003,503.0,673.0,8791,207500
2738,6,3672,1935,425.0,836.0,19800,415000
929,6,1561,1960,65.0,463.0,13339,193000
362,6,1481,1994,0.0,343.0,8125,174000
652,7,1527,1948,699.0,410.0,11419,152500
1466,7,1640,2003,0.0,595.0,7226,183000
2087,5,1480,1951,1080.0,253.0,11100,136500
1442,7,1792,2001,361.0,564.0,12435,231500
2744,5,1148,1952,210.0,308.0,6420,123500
1511,5,1393,1955,0.0,300.0,16466,135500
2175,6,1044,1976,504.0,528.0,6285,133500
1236,5,1144,1963,25.0,336.0,9204,124000
2448,8,1924,1998,956.0,592.0,12011,280000
60,9,2599,1999,0.0,779.0,14774,333168
346,8,2283,2003,850.0,632.0,11792,270000
678,6,1133,1950,621.0,900.0,8064,128500
2481,6,1398,1990,904.0,542.0,7175,172000
2729,5,810,1971,535.0,576.0,10820,130000
453,6,1306,2005,900.0,624.0,5381,196000
2234,5,803,1941,116.0,360.0,5000,87000
2007,5,1435,1950,910.0,308.0,8674,128250
20,6,2073,1978,790.0,500.0,13175,210000
2217,6,1991,1932,297.0,432.0,11275,220000
232,4,1067,1950,442.0,436.0,9600,128000
1982,5,1174,1900,130.0,576.0,9000,135000
1570,4,1689,1991,1383.0,432.0,9990,228500
195,6,1132,1939,452.0,240.0,6000,134000
2307,6,1024,1956,773.0,313.0,10533,157500
504,8,2232,1993,624.0,623.0,11692,263550
1644,6,1440,1981,678.0,467.0,12546,182900
939,6,1680,1988,808.0,540.0,21695,222000
1591,5,1092,2007,0.0,0.0,9278,146000
2001,5,1559,1948,338.0,812.0,8100,153500
2379,9,1980,2004,1447.0,770.0,16737,315000
1100,8,2630,1998,986.0,696.0,9200,315000
1118,8,1861,2007,0.0,851.0,9801,257000
1593,4,1200,1964,865.0,850.0,14137,173000
2338,5,2320,1948,0.0,672.0,14762,169000
458,8,2200,2003,1557.0,685.0,15262,382500
1454,8,1795,2002,0.0,534.0,9742,230000
641,5,1297,1954,1213.0,498.0,8532,153000
644,5,1319,1953,428.0,270.0,10634,123000
840,7,1463,1998,950.0,539.0,14753,207000
1307,7,3493,1880,0.0,870.0,18386,295000
1809,5,1094,2003,729.0,576.0,12450,149000
56,6,1960,2002,625.0,440.0,7851,216500
1905,5,808,1958,150.0,308.0,5175,112000
2060,5,943,1967,114.0,528.0,8398,134500
1085,7,1246,2007,0.0,428.0,3710,187687
305,4,1128,1920,0.0,528.0,7500,68400
671,6,951,1958,745.0,480.0,8010,143500
833,7,1644,1989,1518.0,569.0,12800,275000
2891,7,1959,1988,0.0,766.0,11070,171000
486,6,2054,2000,695.0,390.0,12224,244000
334,5,874,1971,469.0,352.0,6953,130000
1804,8,1685,2006,0.0,658.0,11824,253000
2690,4,693,1941,0.0,0.0,4118,52500
299,8,1034,1989,747.0,598.0,3907,185000
466,6,1490,2005,0.0,392.0,8918,167800
440,8,1713,2004,1088.0,856.0,9591,274900
378,7,1472,1980,1036.0,588.0,14115,187500
513,7,1971,2005,341.0,689.0,9675,253000
1597,4,988,1973,501.0,297.0,1974,105000
613,6,1576,1961,568.0,368.0,11475,174500
2798,7,2049,1996,0.0,467.0,21533,210900
239,4,1531,1947,192.0,209.0,9350,127000
1080,7,1358,2004,720.0,484.0,8198,207000
375,7,2050,1978,0.0,529.0,13250,154000
1638,9,2338,2006,1101.0,1110.0,51974,591587
2593,5,2640,1925,1018.0,1008.0,22136,180000
623,5,1584,1967,0.0,792.0,8944,124000
964,6,2237,1980,462.0,440.0,9839,204000
917,7,1477,1928,0.0,216.0,6292,145000
122,5,1510,1967,1010.0,517.0,9680,178900
2443,8,2392,1997,1074.0,870.0,9452,348000
1354,6,1716,1915,0.0,672.0,9144,162500
2058,5,868,1971,748.0,576.0,8425,119900
2326,7,1632,1998,0.0,462.0,9084,176500
1222,5,1077,1939,851.0,205.0,7420,118000
1251,5,773,1953,570.0,240.0,7677,110000
65,7,1839,1998,0.0,486.0,16770,221000
498,8,2450,1998,781.0,1069.0,16545,340000
749,7,2019,1910,0.0,532.0,11414,167500
1782,8,1636,2006,63.0,865.0,13501,255000
477,7,1374,2004,0.0,400.0,9434,170000
2826,5,1072,2005,547.0,525.0,3675,145000
1601,4,630,1972,495.0,0.0,1890,81000
990,6,1414,1958,528.0,601.0,11029,176500
1791,8,1694,2004,1369.0,636.0,10084,307000
2131,7,1690,2001,0.0,517.0,9543,190550
371,7,2353,1980,692.0,484.0,13005,260000
2377,7,1055,1976,120.0,319.0,2280,137500
1832,6,1055,1973,968.0,542.0,12712,147000
561,5,1144,1961,594.0,264.0,10000,131400
1063,8,2332,2004,856.0,756.0,10574,316000
325,6,1824,1971,0.0,0.0,9400,139000
1577,5,1442,2006,0.0,400.0,9802,172500
2851,5,1784,1914,0.0,180.0,13132,138887
1410,6,2108,1935,626.0,540.0,13728,235000
691,5,894,1962,0.0,308.0,6600,109500
2691,4,1430,1924,0.0,370.0,10320,107000
2780,7,1776,2002,0.0,474.0,14006,192500
374,6,1602,1977,1246.0,529.0,16635,215000
1995,6,1650,1910,259.0,468.0,8398,144100
602,6,864,1959,612.0,300.0,9100,127500
1422,7,2200,1993,355.0,453.0,14171,225000
1056,8,1710,2007,1400.0,866.0,13891,372402
1151,5,912,1962,737.0,352.0,12968,144000
1843,6,1501,1999,565.0,440.0,2280,176500
2595,6,1310,1924,617.0,398.0,7000,112000
1041,6,987,1973,330.0,264.0,1680,100000
980,4,1092,1970,273.0,286.0,2217,88000
1871,5,1680,1976,0.0,528.0,11500,136905
2363,4,874,1971,20.0,576.0,7200,97500
2880,3,729,1945,0.0,0.0,12366,51689
1217,6,1252,1959,0.0,528.0,10721,142000
1715,8,1828,2006,0.0,876.0,10732,250000
112,6,2495,1993,1137.0,660.0,10791,243500
454,6,1306,2005,881.0,624.0,5122,184500
2253,7,1478,1991,1239.0,506.0,9928,210000
560,5,912,1963,624.0,300.0,7791,129000
303,2,540,1941,480.0,200.0,8154,82000
1004,6,1604,1997,0.0,470.0,10839,181000
2167,5,1536,2005,0.0,400.0,9045,167000
2440,6,1671,2000,786.0,472.0,10852,173000
2810,7,1611,2005,0.0,572.0,8400,195800
2872,6,1844,1969,1110.0,540.0,16381,223000
1072,7,1367,2005,20.0,484.0,12304,192000
1654,7,1725,1979,315.0,550.0,11584,197000
2394,8,2389,2006,0.0,672.0,10672,298236
2212,7,1718,1927,0.0,264.0,7230,238000
2628,5,1556,1960,0.0,0.0,8512,119000
2526,7,2156,1968,297.0,508.0,20781,262500
969,9,1978,2007,1640.0,920.0,12633,425000
306,4,1178,1900,0.0,384.0,8712,102776
25,5,1078,1971,734.0,500.0,12537,149900
311,6,1285,1977,679.0,473.0,9620,190000
300,8,1191,1989,76.0,531.0,3907,162500
2775,6,1494,1997,1200.0,576.0,9236,217000
2862,4,1180,1922,0.0,252.0,11600,137500
525,8,1795,2006,682.0,782.0,10603,270000
2730,5,894,1974,762.0,440.0,13350,142500
1892,6,1042,1965,494.0,440.0,9200,161000
2288,4,1092,1970,384.0,0.0,1495,93900
2728,7,2287,1953,603.0,667.0,15593,225000
1065,9,2668,2003,1016.0,726.0,13688,412500
2842,4,1414,1922,0.0,0.0,8248,83000
2011,6,1232,1939,276.0,217.0,6000,128000
1140,6,1609,1995,362.0,525.0,8453,182000
1051,8,1932,2008,1336.0,774.0,12444,394617
1587,8,1728,2007,1011.0,520.0,11449,298751
785,4,861,1940,262.0,539.0,12342,82500
916,6,1913,1928,0.0,342.0,7558,177000
639,4,1200,1956,155.0,294.0,10400,144000
10,7,1804,1999,0.0,442.0,7500,189000
